timestamp,station_name,latitude,longitude,TMP,RH,UGRD,VGRD,PRES,WAVE_H,WAVE_DIR,WAVE_P,CURRENT_VEL,CURRENT_DIR,SST,APCP
2024-01-01 00:00:00,Bach Long Vi,20.13,107.73,295.45,84,-5.416442641567144,0.9550649771681167,101560.0,0.52,100,3.35,0.6,56.0,296.84999999999997,0.0
2024-01-01 03:00:00,Bach Long Vi,20.13,107.73,295.45,85,-4.888144287431246,0.08532287591560811,101760.0,0.48,99,3.3,1.2,207.0,296.95,0.0
2024-01-01 06:00:00,Bach Long Vi,20.13,107.73,295.45,86,-5.313038389822642,0.46483062798751057,101510.0,0.46,96,3.25,1.5,216.0,297.15,0.0
2024-01-01 09:00:00,Bach Long Vi,20.13,107.73,295.65,88,-4.005624936858059,0.6344286637742694,101360.0,0.44,93,3.3,0.4,243.0,297.15,0.0
2024-01-01 12:00:00,Bach Long Vi,20.13,107.73,295.75,90,-3.5014822571791084,0.42992796145704765,101520.0,0.38,90,3.35,0.6,18.0,297.15,0.0
2024-01-01 15:00:00,Bach Long Vi,20.13,107.73,295.45,89,-5.30474749374641,-0.09259471193114355,101640.0,0.36,88,3.35,0.9,0.0,297.15,0.0
2024-01-01 18:00:00,Bach Long Vi,20.13,107.73,295.54999999999995,89,-4.802628140952876,-0.16771147026479685,101500.0,0.4,86,3.5,1.3,8.0,297.15,0.0
2024-01-01 21:00:00,Bach Long Vi,20.13,107.73,295.34999999999997,90,-3.9945181390182953,0.20934382497177537,101360.0,0.52,86,3.85,1.4,23.0,297.04999999999995,0.0
2024-01-02 00:00:00,Bach Long Vi,20.13,107.73,295.34999999999997,90,-4.295689316111388,1.8234119329499447,101520.0,0.82,88,4.75,0.6,56.0,296.95,0.0
2024-01-02 03:00:00,Bach Long Vi,20.13,107.73,295.65,90,-3.2798239017727346,1.8180360759237637,101700.0,0.78,91,4.7,1.0,202.0,297.15,0.0
2024-01-02 06:00:00,Bach Long Vi,20.13,107.73,295.95,85,-1.795933328237036,1.6170656320339074,101420.0,0.66,92,4.5,1.3,214.0,297.34999999999997,0.0
2024-01-02 09:00:00,Bach Long Vi,20.13,107.73,295.95,86,-1.3952631505415956,0.8055555555555551,101300.0,0.56,95,4.3,0.4,207.0,297.34999999999997,0.0
2024-01-02 12:00:00,Bach Long Vi,20.13,107.73,295.95,88,-3.497867894566835,0.12214823845875335,101500.0,0.46,101,4.15,0.4,27.0,297.34999999999997,0.0
2024-01-02 15:00:00,Bach Long Vi,20.13,107.73,295.45,93,-4.190750418041137,-0.514559449932845,101610.0,0.46,105,4.0,0.5,0.0,297.25,0.0
2024-01-02 18:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,93,-4.5148508190548275,-5.778745526449294,101640.0,0.48,90,3.45,0.6,342.0,297.04999999999995,0.0
2024-01-02 21:00:00,Bach Long Vi,20.13,107.73,293.04999999999995,89,-7.086077763748149,-9.753149321075755,101610.0,0.78,58,3.5,0.4,0.0,296.75,0.0
2024-01-03 00:00:00,Bach Long Vi,20.13,107.73,292.04999999999995,87,-7.935192348641817,-10.156583046486636,101800.0,1.28,40,4.3,0.4,180.0,296.54999999999995,0.0
2024-01-03 03:00:00,Bach Long Vi,20.13,107.73,291.95,84,-7.042244024087844,-10.057366765992622,102020.0,2.24,36,5.65,1.8,204.0,296.34999999999997,0.0
2024-01-03 06:00:00,Bach Long Vi,20.13,107.73,291.84999999999997,81,-7.92771385280065,-9.447881465134062,101780.0,2.14,37,5.9,2.3,212.0,296.34999999999997,0.0
2024-01-03 09:00:00,Bach Long Vi,20.13,107.73,292.45,77,-6.922524301548211,-8.54860557602668,101710.0,2.06,38,5.85,1.8,217.0,296.25,0.0
2024-01-03 12:00:00,Bach Long Vi,20.13,107.73,293.25,74,-6.659993844807754,-7.937071591204966,101840.0,1.74,41,5.55,0.8,225.0,296.15,0.0
2024-01-03 15:00:00,Bach Long Vi,20.13,107.73,293.15,77,-6.4600400217031115,-6.927544784781587,101860.0,1.46,44,5.1,0.7,256.0,296.04999999999995,0.0
2024-01-03 18:00:00,Bach Long Vi,20.13,107.73,292.95,78,-7.064920237085395,-6.141441465827805,101730.0,1.3,47,4.8,0.7,270.0,296.04999999999995,0.0
2024-01-03 21:00:00,Bach Long Vi,20.13,107.73,292.54999999999995,82,-6.894399988070802,-5.785088487178855,101660.0,1.22,53,4.6,0.6,288.0,295.95,0.0
2024-01-04 00:00:00,Bach Long Vi,20.13,107.73,293.25,85,-8.288878426981208,-4.04275613149927,101800.0,1.18,60,4.5,0.4,297.0,295.95,0.2
2024-01-04 03:00:00,Bach Long Vi,20.13,107.73,293.54999999999995,78,-8.097308191433711,-1.427773905261428,101990.0,1.1,67,4.45,0.9,233.0,296.04999999999995,0.0
2024-01-04 06:00:00,Bach Long Vi,20.13,107.73,293.84999999999997,74,-5.684700493780266,-1.737987355851824,101680.0,0.98,74,4.4,1.5,234.0,296.15,0.0
2024-01-04 09:00:00,Bach Long Vi,20.13,107.73,293.65,77,-4.500128328686089,-2.703949893277784,101560.0,0.84,78,4.25,1.2,243.0,296.15,0.0
2024-01-04 12:00:00,Bach Long Vi,20.13,107.73,293.65,80,-4.312169957236785,-3.3690364066431857,101710.0,0.72,79,4.05,0.6,288.0,296.15,0.0
2024-01-04 15:00:00,Bach Long Vi,20.13,107.73,293.75,80,-4.9902369267741715,-1.718276370746105,101780.0,0.66,82,3.95,0.5,315.0,296.15,0.0
2024-01-04 18:00:00,Bach Long Vi,20.13,107.73,294.75,79,-4.415469711939237,1.9658937748663678,101620.0,0.66,89,4.05,0.6,304.0,296.15,0.0
2024-01-04 21:00:00,Bach Long Vi,20.13,107.73,294.54999999999995,83,-2.311069826910669,0.7065649530799469,101530.0,0.66,92,4.25,0.5,315.0,296.15,0.0
2024-01-05 00:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,81,-1.1011620201214563,0.8000410378425328,101680.0,0.64,91,4.4,0.4,0.0,296.15,0.0
2024-01-05 03:00:00,Bach Long Vi,20.13,107.73,294.45,87,-0.6057923120933091,-0.8981240369346285,101840.0,0.72,92,4.95,0.0,90.0,296.54999999999995,0.0
2024-01-05 06:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,85,-1.4095389311788626,0.5130302149885031,101600.0,0.7,102,4.9,0.4,243.0,296.75,0.0
2024-01-05 09:00:00,Bach Long Vi,20.13,107.73,295.45,82,-3.2069389261777848,1.7776352742365689,101540.0,0.64,121,4.6,0.4,297.0,296.75,0.0
2024-01-05 12:00:00,Bach Long Vi,20.13,107.73,295.75,76,-2.0995914757075034,-0.4081192401109433,101680.0,0.52,134,4.4,0.9,11.0,296.65,0.0
2024-01-05 15:00:00,Bach Long Vi,20.13,107.73,295.15,87,-4.090113264365267,0.7950374807356034,101800.0,0.42,140,4.15,1.0,22.0,296.54999999999995,0.0
2024-01-05 18:00:00,Bach Long Vi,20.13,107.73,294.95,90,-4.71459422029628,-0.5788793811744506,101700.0,0.38,134,3.7,0.2,0.0,296.54999999999995,0.0
2024-01-05 21:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,86,-5.5,-3.3677786976552215e-16,101650.0,0.44,107,3.3,0.4,243.0,296.45,0.0
2024-01-06 00:00:00,Bach Long Vi,20.13,107.73,294.95,87,-6.3092330879143885,0.5519863707351688,101800.0,0.64,97,3.65,0.3,225.0,296.34999999999997,0.0
2024-01-06 03:00:00,Bach Long Vi,20.13,107.73,295.25,87,-6.998933866094739,-0.12216684506098519,101940.0,0.68,98,3.95,0.2,180.0,296.34999999999997,0.0
2024-01-06 06:00:00,Bach Long Vi,20.13,107.73,295.25,85,-5.418966931724705,-0.7615861358092472,101670.0,0.68,102,4.0,0.4,243.0,296.45,0.0
2024-01-06 09:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,87,-5.592496288083705,-2.7276426911320373,101560.0,0.64,101,3.9,0.6,288.0,296.54999999999995,0.0
2024-01-06 12:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,88,-4.809660965050741,-2.8899358647730815,101680.0,0.58,99,3.7,0.6,342.0,296.54999999999995,0.0
2024-01-06 15:00:00,Bach Long Vi,20.13,107.73,295.15,88,-6.414602926502798,-1.480927774430444,101800.0,0.72,94,3.8,0.7,14.0,296.45,0.0
2024-01-06 18:00:00,Bach Long Vi,20.13,107.73,295.15,89,-7.611111111111111,-4.660461430088538e-16,101720.0,0.88,98,4.05,0.2,270.0,296.34999999999997,0.0
2024-01-06 21:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,87,-6.907187615385801,0.3619903640136949,101630.0,0.92,102,4.2,0.9,233.0,296.34999999999997,0.0
2024-01-07 00:00:00,Bach Long Vi,20.13,107.73,294.65,88,-7.7034112770064205,0.5386749916907456,101780.0,0.98,100,4.25,0.9,233.0,296.34999999999997,0.0
2024-01-07 03:00:00,Bach Long Vi,20.13,107.73,294.75,88,-6.00861539950895,1.3871981684538341,101950.0,1.02,100,4.6,0.4,270.0,296.45,0.0
2024-01-07 06:00:00,Bach Long Vi,20.13,107.73,294.95,85,-4.896325450999987,0.688133665858101,101660.0,0.88,104,4.75,0.5,315.0,296.54999999999995,0.0
2024-01-07 09:00:00,Bach Long Vi,20.13,107.73,295.15,85,-3.3022795704692833,-1.072975674913012,101520.0,0.72,107,4.55,0.9,323.0,296.65,0.0
2024-01-07 12:00:00,Bach Long Vi,20.13,107.73,295.25,84,-2.5939814735818074,-1.8163253817783125,101600.0,0.62,107,4.25,1.3,352.0,296.65,0.0
2024-01-07 15:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,89,-4.1234636257316675,-2.6778085888238827,101670.0,0.56,103,4.1,1.1,18.0,296.65,0.0
2024-01-07 18:00:00,Bach Long Vi,20.13,107.73,295.34999999999997,87,1.9886192336804869,3.309618188822045,101570.0,0.58,97,4.3,0.4,63.0,296.65,0.0
2024-01-07 21:00:00,Bach Long Vi,20.13,107.73,294.65,91,1.5025512853385508,-0.4026074034928093,101500.0,0.62,94,4.45,0.9,191.0,296.65,0.0
2024-01-08 00:00:00,Bach Long Vi,20.13,107.73,294.75,90,-2.897777478867205,-0.7764571353075622,101630.0,0.64,102,4.5,1.2,207.0,296.65,0.0
2024-01-08 03:00:00,Bach Long Vi,20.13,107.73,295.04999999999995,86,-3.099555792270544,-0.7728060553878272,101790.0,0.66,120,4.45,0.4,207.0,296.75,0.0
2024-01-08 06:00:00,Bach Long Vi,20.13,107.73,295.45,83,-3.7075889930723287,1.5737781564151307,101490.0,0.66,129,4.35,0.4,0.0,296.95,0.0
2024-01-08 09:00:00,Bach Long Vi,20.13,107.73,295.65,83,-3.5072640494118485,1.8648453743995113,101380.0,0.62,129,4.3,0.9,349.0,296.95,0.0
2024-01-08 12:00:00,Bach Long Vi,20.13,107.73,295.54999999999995,86,-3.2966537051263556,1.3319345543676875,101500.0,0.54,124,4.15,1.3,0.0,296.84999999999997,0.0
2024-01-08 15:00:00,Bach Long Vi,20.13,107.73,295.54999999999995,87,-3.587646318433203,2.3298447608976156,101560.0,0.52,113,4.3,1.5,21.0,296.75,0.0
2024-01-08 18:00:00,Bach Long Vi,20.13,107.73,295.45,89,-1.2027748864825967,1.3836342304084153,101470.0,0.54,100,4.5,0.6,56.0,296.65,0.0
2024-01-08 21:00:00,Bach Long Vi,20.13,107.73,295.45,84,0.09817252663192422,0.7995510665999538,101370.0,0.52,96,4.55,1.1,180.0,296.65,0.0
2024-01-09 00:00:00,Bach Long Vi,20.13,107.73,295.25,88,-0.6944444444444443,1.2028130608117205,101450.0,0.48,98,4.3,1.5,201.0,296.65,0.0
2024-01-09 03:00:00,Bach Long Vi,20.13,107.73,295.25,90,-1.5938412599383922,-0.4872861745378946,101620.0,0.48,114,4.05,0.7,194.0,296.95,0.1
2024-01-09 06:00:00,Bach Long Vi,20.13,107.73,295.34999999999997,89,-2.805759528101116,-0.39432378605351875,101350.0,0.48,131,3.9,0.4,63.0,297.15,0.0
2024-01-09 09:00:00,Bach Long Vi,20.13,107.73,295.75,86,-2.8997117172026123,-0.511297412019295,101280.0,0.42,137,3.85,0.7,14.0,297.15,0.0
2024-01-09 12:00:00,Bach Long Vi,20.13,107.73,295.84999999999997,86,-2.8095162181031967,-1.8950426173175305,101480.0,0.38,138,3.75,1.3,8.0,297.04999999999995,0.0
2024-01-09 15:00:00,Bach Long Vi,20.13,107.73,295.25,90,-5.684700493780266,-1.737987355851824,101550.0,0.34,127,3.35,1.3,16.0,296.95,0.0
2024-01-09 18:00:00,Bach Long Vi,20.13,107.73,294.84999999999997,91,-6.8673701666805425,-3.6514454883347067,101480.0,0.5,87,3.0,0.3,45.0,296.65,0.0
